consume,end_time,index,length,link,start_time,norm_start_time,day_start_time,day_start_date
0.51,2016-09-09 12:56:30.510,45005,9,119,2016-09-09 12:56:30.000,2016-09-09 12:40:00.000,12:40:00,2016-09-09
11.16,2016-09-09 12:56:42.160,45005,198,114,2016-09-09 12:56:31.000,2016-09-09 12:40:00.000,12:40:00,2016-09-09
11.61,2016-09-09 12:56:53.610,45005,206,118,2016-09-09 12:56:42.000,2016-09-09 12:40:00.000,12:40:00,2016-09-09
7.89,2016-09-09 13:10:06.890,45029,198,114,2016-09-09 13:09:59.000,2016-09-09 13:00:00.000,13:00:00,2016-09-09
21.16,2016-09-09 13:24:33.160,45072,293,104,2016-09-09 13:24:12.000,2016-09-09 13:20:00.000,13:20:00,2016-09-09
1.84,2016-09-09 13:25:01.840,45076,40,108,2016-09-09 13:25:00.000,2016-09-09 13:20:00.000,13:20:00,2016-09-09
3.15,2016-09-09 13:33:58.150,45095,109,110,2016-09-09 13:33:55.000,2016-09-09 13:20:00.000,13:20:00,2016-09-09
1.16,2016-09-09 13:34:02.160,45095,40,108,2016-09-09 13:34:01.000,2016-09-09 13:20:00.000,13:20:00,2016-09-09
0.17,2016-09-09 13:34:02.170,45095,6,120,2016-09-09 13:34:02.000,2016-09-09 13:20:00.000,13:20:00,2016-09-09
2.56,2016-09-09 13:34:47.560,45097,40,108,2016-09-09 13:34:45.000,2016-09-09 13:20:00.000,13:20:00,2016-09-09
2.14,2016-09-09 13:36:44.140,45100,58,100,2016-09-09 13:36:42.000,2016-09-09 13:20:00.000,13:20:00,2016-09-09
0.16,2016-09-09 13:47:33.160,45120,6,120,2016-09-09 13:47:33.000,2016-09-09 13:40:00.000,13:40:00,2016-09-09
0.45,2016-09-09 13:50:55.450,45128,6,120,2016-09-09 13:50:55.000,2016-09-09 13:40:00.000,13:40:00,2016-09-09
3.56,2016-09-09 13:55:55.560,45139,58,100,2016-09-09 13:55:52.000,2016-09-09 13:40:00.000,13:40:00,2016-09-09
17.91,2016-09-09 14:05:36.910,45154,206,118,2016-09-09 14:05:19.000,2016-09-09 14:00:00.000,14:00:00,2016-09-09
4.5,2016-09-09 14:45:28.500,45229,135,109,2016-09-09 14:45:24.000,2016-09-09 14:40:00.000,14:40:00,2016-09-09
13.08,2016-09-09 14:50:52.080,45241,198,114,2016-09-09 14:50:39.000,2016-09-09 14:40:00.000,14:40:00,2016-09-09
2.68,2016-09-09 14:56:18.680,45251,59,123,2016-09-09 14:56:16.000,2016-09-09 14:40:00.000,14:40:00,2016-09-09
0.27,2016-09-09 14:56:22.270,45251,6,120,2016-09-09 14:56:22.000,2016-09-09 14:40:00.000,14:40:00,2016-09-09
6.9,2016-09-09 15:03:56.900,45269,135,109,2016-09-09 15:03:50.000,2016-09-09 15:00:00.000,15:00:00,2016-09-09
6.28,2016-09-09 15:56:40.280,45345,131,102,2016-09-09 15:56:34.000,2016-09-09 15:40:00.000,15:40:00,2016-09-09
15.01,2016-09-09 15:57:02.010,45345,293,104,2016-09-09 15:56:47.000,2016-09-09 15:40:00.000,15:40:00,2016-09-09
14.64,2016-09-09 16:09:45.640,45363,136,117,2016-09-09 16:09:31.000,2016-09-09 16:00:00.000,16:00:00,2016-09-09
1.74,2016-09-09 16:21:30.740,45382,59,123,2016-09-09 16:21:29.000,2016-09-09 16:20:00.000,16:20:00,2016-09-09
0.64,2016-09-09 16:25:51.640,45385,15,106,2016-09-09 16:25:51.000,2016-09-09 16:20:00.000,16:20:00,2016-09-09
4.5,2016-09-09 16:30:27.500,45393,135,109,2016-09-09 16:30:23.000,2016-09-09 16:20:00.000,16:20:00,2016-09-09
4.56,2016-09-09 16:57:02.560,45428,118,121,2016-09-09 16:56:58.000,2016-09-09 16:40:00.000,16:40:00,2016-09-09
0.58,2016-09-09 16:57:03.580,45428,15,106,2016-09-09 16:57:03.000,2016-09-09 16:40:00.000,16:40:00,2016-09-09
5.57,2016-09-09 16:57:08.570,45428,144,113,2016-09-09 16:57:03.000,2016-09-09 16:40:00.000,16:40:00,2016-09-09
3.27,2016-09-09 17:07:03.270,45443,109,110,2016-09-09 17:07:00.000,2016-09-09 17:00:00.000,17:00:00,2016-09-09
1.2,2016-09-09 17:07:07.200,45443,40,108,2016-09-09 17:07:06.000,2016-09-09 17:00:00.000,17:00:00,2016-09-09
7.47,2016-09-09 17:31:57.470,45467,78,105,2016-09-09 17:31:50.000,2016-09-09 17:20:00.000,17:20:00,2016-09-09
2.5,2016-09-09 17:31:59.500,45467,58,100,2016-09-09 17:31:57.000,2016-09-09 17:20:00.000,17:20:00,2016-09-09
19.64,2016-09-09 17:37:19.640,45469,206,118,2016-09-09 17:37:00.000,2016-09-09 17:20:00.000,17:20:00,2016-09-09
6.81,2016-09-09 17:48:33.810,45485,78,105,2016-09-09 17:48:27.000,2016-09-09 17:40:00.000,17:40:00,2016-09-09
7.2,2016-09-09 18:09:15.200,45506,109,110,2016-09-09 18:09:08.000,2016-09-09 18:00:00.000,18:00:00,2016-09-09
4.29,2016-09-09 18:17:59.290,45513,109,110,2016-09-09 18:17:55.000,2016-09-09 18:00:00.000,18:00:00,2016-09-09
9.26,2016-09-09 18:42:26.260,45545,109,110,2016-09-09 18:42:17.000,2016-09-09 18:40:00.000,18:40:00,2016-09-09
18.83,2016-09-09 18:43:12.830,45545,206,118,2016-09-09 18:42:54.000,2016-09-09 18:40:00.000,18:40:00,2016-09-09
6.12,2016-09-09 18:49:49.120,45550,109,110,2016-09-09 18:49:43.000,2016-09-09 18:40:00.000,18:40:00,2016-09-09
1.91,2016-09-09 18:49:53.910,45550,34,107,2016-09-09 18:49:52.000,2016-09-09 18:40:00.000,18:40:00,2016-09-09
2.25,2016-09-09 18:49:56.250,45550,40,108,2016-09-09 18:49:54.000,2016-09-09 18:40:00.000,18:40:00,2016-09-09
0.34,2016-09-09 18:49:56.340,45550,6,120,2016-09-09 18:49:56.000,2016-09-09 18:40:00.000,18:40:00,2016-09-09
1.33,2016-09-09 19:25:18.330,45582,40,108,2016-09-09 19:25:17.000,2016-09-09 19:20:00.000,19:20:00,2016-09-09
16.11,2016-09-09 19:51:36.110,45612,136,117,2016-09-09 19:51:20.000,2016-09-09 19:40:00.000,19:40:00,2016-09-09
11.6,2016-09-09 20:09:18.600,45626,198,114,2016-09-09 20:09:07.000,2016-09-09 20:00:00.000,20:00:00,2016-09-09
0.34,2016-09-09 20:18:10.340,45634,6,120,2016-09-09 20:18:10.000,2016-09-09 20:00:00.000,20:00:00,2016-09-09
5.66,2016-09-09 20:32:01.660,45646,109,110,2016-09-09 20:31:56.000,2016-09-09 20:20:00.000,20:20:00,2016-09-09
0.93,2016-09-09 20:32:07.930,45646,34,107,2016-09-09 20:32:07.000,2016-09-09 20:20:00.000,20:20:00,2016-09-09
0.25,2016-09-09 20:32:09.250,45646,9,119,2016-09-09 20:32:09.000,2016-09-09 20:20:00.000,20:20:00,2016-09-09
5.4,2016-09-09 20:32:14.400,45646,198,114,2016-09-09 20:32:09.000,2016-09-09 20:20:00.000,20:20:00,2016-09-09
5.37,2016-09-09 20:32:25.370,45646,197,122,2016-09-09 20:32:20.000,2016-09-09 20:20:00.000,20:20:00,2016-09-09
0.53,2016-09-09 20:36:26.530,45650,6,120,2016-09-09 20:36:26.000,2016-09-09 20:20:00.000,20:20:00,2016-09-09
6.61,2016-09-09 20:42:34.610,45654,109,110,2016-09-09 20:42:28.000,2016-09-09 20:40:00.000,20:40:00,2016-09-09
19.55,2016-09-09 20:48:33.550,45661,293,104,2016-09-09 20:48:14.000,2016-09-09 20:40:00.000,20:40:00,2016-09-09
14.23,2016-09-09 21:11:39.230,45675,121,111,2016-09-09 21:11:25.000,2016-09-09 21:00:00.000,21:00:00,2016-09-09
19.96,2016-09-09 21:30:29.960,45682,121,111,2016-09-09 21:30:10.000,2016-09-09 21:20:00.000,21:20:00,2016-09-09
7.83,2016-09-09 21:34:57.830,45687,197,122,2016-09-09 21:34:50.000,2016-09-09 21:20:00.000,21:20:00,2016-09-09
0.39,2016-09-09 22:33:40.390,45712,15,106,2016-09-09 22:33:40.000,2016-09-09 22:20:00.000,22:20:00,2016-09-09
2.47,2016-09-09 23:52:09.470,45730,40,108,2016-09-09 23:52:07.000,2016-09-09 23:40:00.000,23:40:00,2016-09-09
15.0,2016-09-10 05:33:06.000,45779,136,117,2016-09-10 05:32:51.000,2016-09-10 05:20:00.000,05:20:00,2016-09-10
2.72,2016-09-10 06:21:01.720,45793,34,107,2016-09-10 06:20:59.000,2016-09-10 06:20:00.000,06:20:00,2016-09-10
3.2,2016-09-10 06:21:05.200,45793,40,108,2016-09-10 06:21:02.000,2016-09-10 06:20:00.000,06:20:00,2016-09-10
0.72,2016-09-10 06:21:05.720,45793,9,119,2016-09-10 06:21:05.000,2016-09-10 06:20:00.000,06:20:00,2016-09-10
0.68,2016-09-10 06:47:06.680,45805,9,119,2016-09-10 06:47:06.000,2016-09-10 06:40:00.000,06:40:00,2016-09-10
1.22,2016-09-10 06:54:52.220,45809,40,108,2016-09-10 06:54:51.000,2016-09-10 06:40:00.000,06:40:00,2016-09-10
25.58,2016-09-10 08:21:09.580,45891,198,114,2016-09-10 08:20:44.000,2016-09-10 08:20:00.000,08:20:00,2016-09-10
8.18,2016-09-10 09:02:49.180,45961,197,122,2016-09-10 09:02:41.000,2016-09-10 09:00:00.000,09:00:00,2016-09-10
1.42,2016-09-10 09:10:08.420,45982,58,100,2016-09-10 09:10:07.000,2016-09-10 09:00:00.000,09:00:00,2016-09-10
4.41,2016-09-10 09:10:16.410,45982,180,116,2016-09-10 09:10:12.000,2016-09-10 09:00:00.000,09:00:00,2016-09-10
2.06,2016-09-10 09:10:18.060,45982,84,101,2016-09-10 09:10:16.000,2016-09-10 09:00:00.000,09:00:00,2016-09-10
2.89,2016-09-10 09:10:20.890,45982,118,121,2016-09-10 09:10:18.000,2016-09-10 09:00:00.000,09:00:00,2016-09-10
22.37,2016-09-10 09:30:13.370,46016,197,122,2016-09-10 09:29:51.000,2016-09-10 09:20:00.000,09:20:00,2016-09-10
5.13,2016-09-10 09:37:46.130,46032,78,105,2016-09-10 09:37:41.000,2016-09-10 09:20:00.000,09:20:00,2016-09-10
1.9,2016-09-10 09:38:40.900,46033,78,105,2016-09-10 09:38:39.000,2016-09-10 09:20:00.000,09:20:00,2016-09-10
1.41,2016-09-10 09:38:42.410,46033,58,100,2016-09-10 09:38:41.000,2016-09-10 09:20:00.000,09:20:00,2016-09-10
21.7,2016-09-10 09:54:17.700,46058,206,118,2016-09-10 09:53:56.000,2016-09-10 09:40:00.000,09:40:00,2016-09-10
11.74,2016-09-10 10:03:25.740,46065,180,116,2016-09-10 10:03:14.000,2016-09-10 10:00:00.000,10:00:00,2016-09-10
6.02,2016-09-10 09:58:42.020,46068,78,105,2016-09-10 09:58:36.000,2016-09-10 09:40:00.000,09:40:00,2016-09-10
12.23,2016-09-10 10:05:57.230,46080,198,114,2016-09-10 10:05:45.000,2016-09-10 10:00:00.000,10:00:00,2016-09-10
2.99,2016-09-10 10:15:16.990,46102,58,100,2016-09-10 10:15:14.000,2016-09-10 10:00:00.000,10:00:00,2016-09-10
0.43,2016-09-10 10:21:57.430,46111,15,106,2016-09-10 10:21:57.000,2016-09-10 10:20:00.000,10:20:00,2016-09-10
7.92,2016-09-10 10:25:08.920,46119,109,110,2016-09-10 10:25:01.000,2016-09-10 10:20:00.000,10:20:00,2016-09-10
4.6,2016-09-10 10:43:45.600,46142,58,100,2016-09-10 10:43:41.000,2016-09-10 10:40:00.000,10:40:00,2016-09-10
12.76,2016-09-10 10:56:58.760,46167,198,114,2016-09-10 10:56:46.000,2016-09-10 10:40:00.000,10:40:00,2016-09-10
16.32,2016-09-10 10:57:15.320,46167,206,118,2016-09-10 10:56:59.000,2016-09-10 10:40:00.000,10:40:00,2016-09-10
0.53,2016-09-10 11:20:51.530,46197,15,106,2016-09-10 11:20:51.000,2016-09-10 11:20:00.000,11:20:00,2016-09-10
5.75,2016-09-10 11:22:46.750,46206,58,100,2016-09-10 11:22:41.000,2016-09-10 11:20:00.000,11:20:00,2016-09-10
5.79,2016-09-10 11:29:08.790,46221,58,100,2016-09-10 11:29:03.000,2016-09-10 11:20:00.000,11:20:00,2016-09-10
2.94,2016-09-10 11:44:06.940,46245,78,105,2016-09-10 11:44:04.000,2016-09-10 11:40:00.000,11:40:00,2016-09-10
7.29,2016-09-10 11:51:22.290,46257,107,115,2016-09-10 11:51:15.000,2016-09-10 11:40:00.000,11:40:00,2016-09-10
7.62,2016-09-10 11:51:30.620,46257,131,102,2016-09-10 11:51:23.000,2016-09-10 11:40:00.000,11:40:00,2016-09-10
7.77,2016-09-10 11:51:37.770,46257,135,109,2016-09-10 11:51:30.000,2016-09-10 11:40:00.000,11:40:00,2016-09-10
7.73,2016-09-10 12:03:45.730,46280,107,115,2016-09-10 12:03:38.000,2016-09-10 12:00:00.000,12:00:00,2016-09-10
3.79,2016-09-10 12:08:58.790,46288,109,110,2016-09-10 12:08:55.000,2016-09-10 12:00:00.000,12:00:00,2016-09-10
2.05,2016-09-10 12:09:00.050,46288,59,123,2016-09-10 12:08:58.000,2016-09-10 12:00:00.000,12:00:00,2016-09-10
1.18,2016-09-10 12:09:01.180,46288,34,107,2016-09-10 12:09:00.000,2016-09-10 12:00:00.000,12:00:00,2016-09-10
1.39,2016-09-10 12:09:03.390,46288,40,108,2016-09-10 12:09:02.000,2016-09-10 12:00:00.000,12:00:00,2016-09-10
0.21,2016-09-10 12:09:03.210,46288,6,120,2016-09-10 12:09:03.000,2016-09-10 12:00:00.000,12:00:00,2016-09-10
3.18,2016-09-10 12:15:17.180,46298,58,100,2016-09-10 12:15:14.000,2016-09-10 12:00:00.000,12:00:00,2016-09-10
3.54,2016-09-10 12:17:14.540,46300,58,100,2016-09-10 12:17:11.000,2016-09-10 12:00:00.000,12:00:00,2016-09-10
3.27,2016-09-10 12:21:50.270,46305,58,100,2016-09-10 12:21:47.000,2016-09-10 12:20:00.000,12:20:00,2016-09-10
19.07,2016-09-10 12:23:25.070,46308,293,104,2016-09-10 12:23:06.000,2016-09-10 12:20:00.000,12:20:00,2016-09-10
4.01,2016-09-10 12:28:48.010,46320,58,100,2016-09-10 12:28:44.000,2016-09-10 12:20:00.000,12:20:00,2016-09-10
5.13,2016-09-10 12:40:47.130,46349,78,105,2016-09-10 12:40:42.000,2016-09-10 12:40:00.000,12:40:00,2016-09-10
14.88,2016-09-10 12:46:21.880,46359,198,114,2016-09-10 12:46:07.000,2016-09-10 12:40:00.000,12:40:00,2016-09-10
8.04,2016-09-10 12:47:54.040,46362,118,121,2016-09-10 12:47:46.000,2016-09-10 12:40:00.000,12:40:00,2016-09-10
6.99,2016-09-10 12:47:17.990,46365,131,102,2016-09-10 12:47:11.000,2016-09-10 12:40:00.000,12:40:00,2016-09-10
4.69,2016-09-10 12:50:21.690,46373,78,105,2016-09-10 12:50:17.000,2016-09-10 12:40:00.000,12:40:00,2016-09-10
3.93,2016-09-10 12:50:24.930,46373,58,100,2016-09-10 12:50:21.000,2016-09-10 12:40:00.000,12:40:00,2016-09-10
3.22,2016-09-10 13:01:16.220,46392,118,121,2016-09-10 13:01:13.000,2016-09-10 13:00:00.000,13:00:00,2016-09-10
38.25,2016-09-10 13:01:46.250,46396,293,104,2016-09-10 13:01:08.000,2016-09-10 13:00:00.000,13:00:00,2016-09-10
5.18,2016-09-10 13:03:57.180,46397,206,118,2016-09-10 13:03:52.000,2016-09-10 13:00:00.000,13:00:00,2016-09-10
12.04,2016-09-10 13:04:59.040,46401,198,114,2016-09-10 13:04:47.000,2016-09-10 13:00:00.000,13:00:00,2016-09-10
17.65,2016-09-10 13:57:35.650,46518,180,116,2016-09-10 13:57:18.000,2016-09-10 13:40:00.000,13:40:00,2016-09-10
7.03,2016-09-10 14:10:55.030,46542,206,118,2016-09-10 14:10:48.000,2016-09-10 14:00:00.000,14:00:00,2016-09-10
3.22,2016-09-10 14:27:21.220,46591,118,121,2016-09-10 14:27:18.000,2016-09-10 14:20:00.000,14:20:00,2016-09-10
7.56,2016-09-10 14:25:32.560,46594,109,110,2016-09-10 14:25:25.000,2016-09-10 14:20:00.000,14:20:00,2016-09-10
0.66,2016-09-10 14:26:08.660,46598,9,119,2016-09-10 14:26:08.000,2016-09-10 14:20:00.000,14:20:00,2016-09-10
8.49,2016-09-10 14:31:35.490,46607,118,121,2016-09-10 14:31:27.000,2016-09-10 14:20:00.000,14:20:00,2016-09-10
1.92,2016-09-10 14:44:32.920,46649,23,103,2016-09-10 14:44:31.000,2016-09-10 14:40:00.000,14:40:00,2016-09-10
4.78,2016-09-10 14:51:28.780,46662,109,110,2016-09-10 14:51:24.000,2016-09-10 14:40:00.000,14:40:00,2016-09-10
5.96,2016-09-10 14:51:40.960,46662,136,117,2016-09-10 14:51:35.000,2016-09-10 14:40:00.000,14:40:00,2016-09-10
0.49,2016-09-10 14:56:26.490,46669,15,106,2016-09-10 14:56:26.000,2016-09-10 14:40:00.000,14:40:00,2016-09-10
15.38,2016-09-10 14:59:59.380,46676,136,117,2016-09-10 14:59:44.000,2016-09-10 14:40:00.000,14:40:00,2016-09-10
3.93,2016-09-10 15:05:43.930,46681,118,121,2016-09-10 15:05:40.000,2016-09-10 15:00:00.000,15:00:00,2016-09-10
0.3,2016-09-10 16:26:42.300,46932,9,119,2016-09-10 16:26:42.000,2016-09-10 16:20:00.000,16:20:00,2016-09-10
6.32,2016-09-10 16:35:28.320,46949,118,121,2016-09-10 16:35:22.000,2016-09-10 16:20:00.000,16:20:00,2016-09-10
7.71,2016-09-10 16:35:36.710,46949,144,113,2016-09-10 16:35:29.000,2016-09-10 16:20:00.000,16:20:00,2016-09-10
1.66,2016-09-10 16:32:16.660,46951,59,123,2016-09-10 16:32:15.000,2016-09-10 16:20:00.000,16:20:00,2016-09-10
3.39,2016-09-10 16:49:19.390,46994,109,110,2016-09-10 16:49:16.000,2016-09-10 16:40:00.000,16:40:00,2016-09-10
1.24,2016-09-10 16:49:23.240,46994,40,108,2016-09-10 16:49:22.000,2016-09-10 16:40:00.000,16:40:00,2016-09-10
0.28,2016-09-10 16:49:23.280,46994,9,119,2016-09-10 16:49:23.000,2016-09-10 16:40:00.000,16:40:00,2016-09-10
6.87,2016-09-10 16:49:30.870,46994,198,114,2016-09-10 16:49:24.000,2016-09-10 16:40:00.000,16:40:00,2016-09-10
3.01,2016-09-10 16:51:24.010,46997,109,110,2016-09-10 16:51:21.000,2016-09-10 16:40:00.000,16:40:00,2016-09-10
0.98,2016-09-10 16:51:26.980,46997,40,108,2016-09-10 16:51:26.000,2016-09-10 16:40:00.000,16:40:00,2016-09-10
0.22,2016-09-10 16:51:27.220,46997,9,119,2016-09-10 16:51:27.000,2016-09-10 16:40:00.000,16:40:00,2016-09-10
4.85,2016-09-10 16:51:31.850,46997,198,114,2016-09-10 16:51:27.000,2016-09-10 16:40:00.000,16:40:00,2016-09-10
39.21,2016-09-10 17:13:56.210,47041,206,118,2016-09-10 17:13:17.000,2016-09-10 17:00:00.000,17:00:00,2016-09-10
0.83,2016-09-10 17:20:02.830,47055,15,106,2016-09-10 17:20:02.000,2016-09-10 17:20:00.000,17:20:00,2016-09-10
0.31,2016-09-10 17:31:24.310,47082,6,120,2016-09-10 17:31:24.000,2016-09-10 17:20:00.000,17:20:00,2016-09-10
3.25,2016-09-10 17:46:13.250,47121,109,110,2016-09-10 17:46:10.000,2016-09-10 17:40:00.000,17:40:00,2016-09-10
8.34,2016-09-10 17:56:50.340,47146,180,116,2016-09-10 17:56:42.000,2016-09-10 17:40:00.000,17:40:00,2016-09-10
6.67,2016-09-10 17:57:06.670,47146,144,113,2016-09-10 17:57:00.000,2016-09-10 17:40:00.000,17:40:00,2016-09-10
0.15,2016-09-10 18:05:22.150,47174,6,120,2016-09-10 18:05:22.000,2016-09-10 18:00:00.000,18:00:00,2016-09-10
13.11,2016-09-10 18:11:46.110,47183,118,121,2016-09-10 18:11:33.000,2016-09-10 18:00:00.000,18:00:00,2016-09-10
12.9,2016-09-10 18:43:02.900,47253,180,116,2016-09-10 18:42:50.000,2016-09-10 18:40:00.000,18:40:00,2016-09-10
0.15,2016-09-10 18:54:35.150,47279,6,120,2016-09-10 18:54:35.000,2016-09-10 18:40:00.000,18:40:00,2016-09-10
8.54,2016-09-10 18:56:59.540,47286,118,121,2016-09-10 18:56:51.000,2016-09-10 18:40:00.000,18:40:00,2016-09-10
4.83,2016-09-10 18:58:48.830,47292,107,115,2016-09-10 18:58:44.000,2016-09-10 18:40:00.000,18:40:00,2016-09-10
3.17,2016-09-10 19:11:01.170,47308,40,108,2016-09-10 19:10:58.000,2016-09-10 19:00:00.000,19:00:00,2016-09-10
0.71,2016-09-10 19:19:49.710,47314,6,120,2016-09-10 19:19:49.000,2016-09-10 19:00:00.000,19:00:00,2016-09-10
19.09,2016-09-10 19:20:09.090,47314,136,117,2016-09-10 19:19:50.000,2016-09-10 19:00:00.000,19:00:00,2016-09-10
1.71,2016-09-10 19:33:46.710,47334,59,123,2016-09-10 19:33:45.000,2016-09-10 19:20:00.000,19:20:00,2016-09-10
3.09,2016-09-10 19:59:05.090,47377,78,105,2016-09-10 19:59:02.000,2016-09-10 19:40:00.000,19:40:00,2016-09-10
2.3,2016-09-10 19:59:07.300,47377,58,100,2016-09-10 19:59:05.000,2016-09-10 19:40:00.000,19:40:00,2016-09-10
7.14,2016-09-10 19:59:20.140,47377,180,116,2016-09-10 19:59:13.000,2016-09-10 19:40:00.000,19:40:00,2016-09-10
3.33,2016-09-10 19:59:23.330,47377,84,101,2016-09-10 19:59:20.000,2016-09-10 19:40:00.000,19:40:00,2016-09-10
0.59,2016-09-10 20:00:32.590,47379,6,120,2016-09-10 20:00:32.000,2016-09-10 20:00:00.000,20:00:00,2016-09-10
59.22,2016-09-10 20:02:59.220,47381,293,104,2016-09-10 20:02:00.000,2016-09-10 20:00:00.000,20:00:00,2016-09-10
16.32,2016-09-10 20:22:06.320,47402,198,114,2016-09-10 20:21:50.000,2016-09-10 20:20:00.000,20:20:00,2016-09-10
14.32,2016-09-10 20:22:35.320,47404,180,116,2016-09-10 20:22:21.000,2016-09-10 20:20:00.000,20:20:00,2016-09-10
0.43,2016-09-10 20:24:16.430,47404,15,106,2016-09-10 20:24:16.000,2016-09-10 20:20:00.000,20:20:00,2016-09-10
3.84,2016-09-10 20:56:59.840,47437,84,101,2016-09-10 20:56:56.000,2016-09-10 20:40:00.000,20:40:00,2016-09-10
2.02,2016-09-10 21:00:01.020,47444,34,107,2016-09-10 20:59:59.000,2016-09-10 20:40:00.000,20:40:00,2016-09-10
7.47,2016-09-10 21:04:16.470,47446,109,110,2016-09-10 21:04:09.000,2016-09-10 21:00:00.000,21:00:00,2016-09-10
3.93,2016-09-10 21:04:20.930,47446,59,123,2016-09-10 21:04:17.000,2016-09-10 21:00:00.000,21:00:00,2016-09-10
1.57,2016-09-10 21:23:24.570,47473,59,123,2016-09-10 21:23:23.000,2016-09-10 21:20:00.000,21:20:00,2016-09-10
1.06,2016-09-10 21:23:26.060,47473,40,108,2016-09-10 21:23:25.000,2016-09-10 21:20:00.000,21:20:00,2016-09-10
0.16,2016-09-10 21:23:26.160,47473,6,120,2016-09-10 21:23:26.000,2016-09-10 21:20:00.000,21:20:00,2016-09-10
0.52,2016-09-10 21:42:22.520,47491,9,119,2016-09-10 21:42:22.000,2016-09-10 21:40:00.000,21:40:00,2016-09-10
17.62,2016-09-10 21:42:51.620,47491,206,118,2016-09-10 21:42:34.000,2016-09-10 21:40:00.000,21:40:00,2016-09-10
4.24,2016-09-10 21:43:37.240,47494,107,115,2016-09-10 21:43:33.000,2016-09-10 21:40:00.000,21:40:00,2016-09-10
5.19,2016-09-10 21:43:42.190,47494,131,102,2016-09-10 21:43:37.000,2016-09-10 21:40:00.000,21:40:00,2016-09-10
5.35,2016-09-10 21:43:47.350,47494,135,109,2016-09-10 21:43:42.000,2016-09-10 21:40:00.000,21:40:00,2016-09-10
2.74,2016-09-10 21:54:30.740,47506,109,110,2016-09-10 21:54:28.000,2016-09-10 21:40:00.000,21:40:00,2016-09-10
1.48,2016-09-10 21:54:32.480,47506,59,123,2016-09-10 21:54:31.000,2016-09-10 21:40:00.000,21:40:00,2016-09-10
0.85,2016-09-10 21:54:33.850,47506,34,107,2016-09-10 21:54:33.000,2016-09-10 21:40:00.000,21:40:00,2016-09-10
1.0,2016-09-10 21:54:35.000,47506,40,108,2016-09-10 21:54:34.000,2016-09-10 21:40:00.000,21:40:00,2016-09-10
10.41,2016-09-10 22:43:25.410,47540,131,102,2016-09-10 22:43:15.000,2016-09-10 22:40:00.000,22:40:00,2016-09-10
1.62,2016-09-10 22:45:37.620,47540,23,103,2016-09-10 22:45:36.000,2016-09-10 22:40:00.000,22:40:00,2016-09-10
7.83,2016-09-10 22:59:16.830,47549,197,122,2016-09-10 22:59:09.000,2016-09-10 22:40:00.000,22:40:00,2016-09-10
4.15,2016-09-10 23:55:00.150,47564,59,123,2016-09-10 23:54:56.000,2016-09-10 23:40:00.000,23:40:00,2016-09-10
2.67,2016-09-10 23:55:04.670,47564,40,108,2016-09-10 23:55:02.000,2016-09-10 23:40:00.000,23:40:00,2016-09-10
2.67,2016-09-11 05:20:40.670,47607,40,108,2016-09-11 05:20:38.000,2016-09-11 05:20:00.000,05:20:00,2016-09-11
0.19,2016-09-11 06:56:00.190,47653,6,120,2016-09-11 06:56:00.000,2016-09-11 06:40:00.000,06:40:00,2016-09-11
4.22,2016-09-11 06:56:04.220,47653,136,117,2016-09-11 06:56:00.000,2016-09-11 06:40:00.000,06:40:00,2016-09-11
5.24,2016-09-11 06:58:43.240,47656,118,121,2016-09-11 06:58:38.000,2016-09-11 06:40:00.000,06:40:00,2016-09-11
0.67,2016-09-11 06:58:43.670,47656,15,106,2016-09-11 06:58:43.000,2016-09-11 06:40:00.000,06:40:00,2016-09-11
4.77,2016-09-11 07:00:09.770,47660,58,100,2016-09-11 07:00:05.000,2016-09-11 07:00:00.000,07:00:00,2016-09-11
4.71,2016-09-11 07:17:49.710,47676,107,115,2016-09-11 07:17:45.000,2016-09-11 07:00:00.000,07:00:00,2016-09-11
5.94,2016-09-11 07:20:25.940,47678,84,101,2016-09-11 07:20:20.000,2016-09-11 07:20:00.000,07:20:00,2016-09-11
4.53,2016-09-11 07:21:25.530,47679,78,105,2016-09-11 07:21:21.000,2016-09-11 07:20:00.000,07:20:00,2016-09-11
3.36,2016-09-11 07:21:29.360,47679,58,100,2016-09-11 07:21:26.000,2016-09-11 07:20:00.000,07:20:00,2016-09-11
11.43,2016-09-11 07:21:50.430,47679,197,122,2016-09-11 07:21:39.000,2016-09-11 07:20:00.000,07:20:00,2016-09-11
0.65,2016-09-11 07:21:48.650,47680,9,119,2016-09-11 07:21:48.000,2016-09-11 07:20:00.000,07:20:00,2016-09-11
5.12,2016-09-11 07:22:22.120,47681,109,110,2016-09-11 07:22:17.000,2016-09-11 07:20:00.000,07:20:00,2016-09-11
18.77,2016-09-11 07:28:53.770,47691,197,122,2016-09-11 07:28:35.000,2016-09-11 07:20:00.000,07:20:00,2016-09-11
3.92,2016-09-11 07:33:43.920,47702,109,110,2016-09-11 07:33:40.000,2016-09-11 07:20:00.000,07:20:00,2016-09-11
2.12,2016-09-11 07:33:46.120,47702,59,123,2016-09-11 07:33:44.000,2016-09-11 07:20:00.000,07:20:00,2016-09-11
1.22,2016-09-11 07:33:47.220,47702,34,107,2016-09-11 07:33:46.000,2016-09-11 07:20:00.000,07:20:00,2016-09-11
6.31,2016-09-11 07:45:16.310,47713,109,110,2016-09-11 07:45:10.000,2016-09-11 07:40:00.000,07:40:00,2016-09-11
